,periodo,pais_origen,viajeros,pernoctaciones,estancia_media,year,month,iso_date
1611,2020M10,Italia,25499.0,76485.0,2.9995293933095417,2020,10,2020-10-01
1612,2020M10,Luxemburgo,1904.0,7535.0,3.9574579831932772,2020,10,2020-10-01
1613,2020M10,Países Bajos,14753.0,32987.0,2.2359520097607266,2020,10,2020-10-01
1614,2020M10,Polonia,10932.0,40732.0,3.725942188071716,2020,10,2020-10-01
1615,2020M10,Portugal,24826.0,58152.0,2.342382985579634,2020,10,2020-10-01
1616,2020M10,República Checa,3280.0,12739.0,3.883841463414634,2020,10,2020-10-01
1617,2020M10,Suecia,10396.0,32024.0,3.0804155444401693,2020,10,2020-10-01
1618,2020M10,Resto de la U.E.,23423.0,53959.0,2.3036758741408017,2020,10,2020-10-01
1619,2020M10,Noruega,1407.0,4784.0,3.4001421464108033,2020,10,2020-10-01
1620,2020M10,Reino Unido,62795.0,205577.0,3.2737797595349947,2020,10,2020-10-01
1621,2020M10,Rusia,4644.0,9689.0,2.08634797588286,2020,10,2020-10-01
1622,2020M10,Suiza,4347.0,11956.0,2.750402576489533,2020,10,2020-10-01
1623,2020M10,Otros Países Europeos,16542.0,40660.0,2.4579857332849717,2020,10,2020-10-01
1624,2020M10,África,14006.0,36085.0,2.576395830358418,2020,10,2020-10-01
1625,2020M10,UE28 sin España,379023.0,1075079.0,2.8364479200470685,2020,10,2020-10-01
1626,2020M10,UE27_2020 sin España,316229.0,869502.0,2.749596020605321,2020,10,2020-10-01
1627,2020M10,Resto del Mundo,22926.0,55061.0,2.401683677920265,2020,10,2020-10-01
1628,2020M10,América (sin EEUU),36437.0,106758.0,2.929933858440596,2020,10,2020-10-01
1629,2020M10,Estados Unidos de América,8454.0,28036.0,3.3162999763425596,2020,10,2020-10-01
1630,2020M10,Japón,985.0,2548.0,2.5868020304568526,2020,10,2020-10-01
1631,2020M10,Asia (sin Japón),,,,2020,10,2020-10-01
1632,2020M09,Total,3513294.0,8219094.0,2.33942676018574,2020,9,2020-09-01
1633,2020M09,Residentes en España,2905879.0,6393060.0,2.200043429199908,2020,9,2020-09-01
1634,2020M09,Residentes en el Extranjero,607415.0,1826034.0,3.0062379098310053,2020,9,2020-09-01
1635,2020M09,Alemania,34990.0,164354.0,4.697170620177194,2020,9,2020-09-01
1636,2020M09,Austria,2927.0,8195.0,2.799795011957636,2020,9,2020-09-01
1637,2020M09,Bélgica,17195.0,84246.0,4.899447513812155,2020,9,2020-09-01
1638,2020M09,Dinamarca,3101.0,7295.0,2.3524669461464045,2020,9,2020-09-01
1639,2020M09,Finlandia,1687.0,5249.0,3.111440426793124,2020,9,2020-09-01
1640,2020M09,Francia,166701.0,430119.0,2.580182482408624,2020,9,2020-09-01
1641,2020M09,Grecia,1049.0,3014.0,2.873212583412774,2020,9,2020-09-01
1642,2020M09,Irlanda,7750.0,25180.0,3.249032258064516,2020,9,2020-09-01
1643,2020M09,Italia,36063.0,109621.0,3.0397082882732995,2020,9,2020-09-01
1644,2020M09,Luxemburgo,2790.0,16078.0,5.762724014336918,2020,9,2020-09-01
1645,2020M09,Países Bajos,18753.0,47225.0,2.5182637444675517,2020,9,2020-09-01
1646,2020M09,Polonia,10231.0,40675.0,3.9756622031082007,2020,9,2020-09-01
1647,2020M09,Portugal,38670.0,102677.0,2.655210757693302,2020,9,2020-09-01
1648,2020M09,República Checa,3933.0,14481.0,3.6819221967963385,2020,9,2020-09-01
1649,2020M09,Suecia,9641.0,31174.0,3.2334820039415,2020,9,2020-09-01
1650,2020M09,Resto de la U.E.,31798.0,85671.0,2.694226051952953,2020,9,2020-09-01
1651,2020M09,Noruega,1428.0,5134.0,3.5952380952380953,2020,9,2020-09-01
1652,2020M09,Reino Unido,76414.0,264727.0,3.4643782552935325,2020,9,2020-09-01
1653,2020M09,Rusia,5617.0,13523.0,2.4075129072458608,2020,9,2020-09-01
1654,2020M09,Suiza,5754.0,19500.0,3.388946819603754,2020,9,2020-09-01
1655,2020M09,Otros Países Europeos,23848.0,67484.0,2.8297551157329757,2020,9,2020-09-01
1656,2020M09,África,17314.0,43322.0,2.502136998960379,2020,9,2020-09-01
1657,2020M09,UE28 sin España,463693.0,1439979.0,3.105457705852795,2020,9,2020-09-01
1658,2020M09,UE27_2020 sin España,387279.0,1175252.0,3.0346391103054904,2020,9,2020-09-01
1659,2020M09,Resto del Mundo,30102.0,74134.0,2.462759949505016,2020,9,2020-09-01
1660,2020M09,América (sin EEUU),48180.0,134460.0,2.7907845579078456,2020,9,2020-09-01
1661,2020M09,Estados Unidos de América,10267.0,25759.0,2.50891204831012,2020,9,2020-09-01
1662,2020M09,Japón,1213.0,2739.0,2.258037922506183,2020,9,2020-09-01
1663,2020M09,Asia (sin Japón),,,,2020,9,2020-09-01
1664,2020M08,Total,5924218.0,16927211.0,2.8572903630487603,2020,8,2020-08-01
1665,2020M08,Residentes en España,4648568.0,12058039.0,2.5939254841490973,2020,8,2020-08-01
1666,2020M08,Residentes en el Extranjero,1275650.0,4869172.0,3.8170125034296243,2020,8,2020-08-01
1667,2020M08,Alemania,154679.0,974152.0,6.297894348942003,2020,8,2020-08-01
1668,2020M08,Austria,6185.0,27272.0,4.409377526273242,2020,8,2020-08-01
1669,2020M08,Bélgica,51171.0,221157.0,4.321920619100663,2020,8,2020-08-01
1670,2020M08,Dinamarca,5710.0,20346.0,3.5632224168126094,2020,8,2020-08-01
1671,2020M08,Finlandia,2105.0,6098.0,2.8969121140142517,2020,8,2020-08-01
1672,2020M08,Francia,370701.0,1185204.0,3.1971966625393513,2020,8,2020-08-01
1673,2020M08,Grecia,1918.0,5215.0,2.718978102189781,2020,8,2020-08-01
1674,2020M08,Irlanda,10789.0,33687.0,3.122346834739086,2020,8,2020-08-01
1675,2020M08,Italia,78631.0,289732.0,3.6847045058564687,2020,8,2020-08-01
1676,2020M08,Luxemburgo,5626.0,27324.0,4.856736580163527,2020,8,2020-08-01
1677,2020M08,Países Bajos,75395.0,330280.0,4.380661847602626,2020,8,2020-08-01
1678,2020M08,Polonia,40093.0,250137.0,6.238919512134288,2020,8,2020-08-01
1679,2020M08,Portugal,60780.0,150202.0,2.471240539651201,2020,8,2020-08-01
1680,2020M08,República Checa,7331.0,33319.0,4.544946119219752,2020,8,2020-08-01
1681,2020M08,Suecia,11191.0,46440.0,4.149763202573497,2020,8,2020-08-01
1682,2020M08,Resto de la U.E.,64693.0,198368.0,3.066297744732815,2020,8,2020-08-01
1683,2020M08,Noruega,1707.0,5703.0,3.3409490333919156,2020,8,2020-08-01
1684,2020M08,Reino Unido,108767.0,405406.0,3.7272886077578677,2020,8,2020-08-01
1685,2020M08,Rusia,9232.0,29679.0,3.2147963604852685,2020,8,2020-08-01
1686,2020M08,Suiza,15804.0,68930.0,4.36155403695267,2020,8,2020-08-01
1687,2020M08,Otros Países Europeos,34936.0,112137.0,3.2097836043050147,2020,8,2020-08-01
1688,2020M08,África,27953.0,71529.0,2.558902443387114,2020,8,2020-08-01
1689,2020M08,UE28 sin España,1055766.0,4204340.0,3.9822650094812677,2020,8,2020-08-01
1690,2020M08,UE27_2020 sin España,946999.0,3798934.0,4.011550170591521,2020,8,2020-08-01
1691,2020M08,Resto del Mundo,47751.0,133992.0,2.8060564176666456,2020,8,2020-08-01
1692,2020M08,América (sin EEUU),66909.0,204423.0,3.055239205488051,2020,8,2020-08-01
1693,2020M08,Estados Unidos de América,13535.0,34256.0,2.530919837458441,2020,8,2020-08-01
1694,2020M08,Japón,2058.0,4183.0,2.032555879494655,2020,8,2020-08-01
1695,2020M08,Asia (sin Japón),,,,2020,8,2020-08-01
1696,2020M07,Total,4407783.0,11731245.0,2.6614842427587746,2020,7,2020-07-01
1697,2020M07,Residentes en España,3271958.0,7561439.0,2.31098290381478,2020,7,2020-07-01
1698,2020M07,Residentes en el Extranjero,1135825.0,4169806.0,3.6711694143023794,2020,7,2020-07-01
1699,2020M07,Alemania,193212.0,1035844.0,5.361178394716684,2020,7,2020-07-01
1700,2020M07,Austria,6472.0,24533.0,3.790636588380717,2020,7,2020-07-01
1701,2020M07,Bélgica,63845.0,264295.0,4.139635053645548,2020,7,2020-07-01
1702,2020M07,Dinamarca,11653.0,43655.0,3.746245601990904,2020,7,2020-07-01
1703,2020M07,Finlandia,3549.0,10665.0,3.0050718512256975,2020,7,2020-07-01
1704,2020M07,Francia,235997.0,627180.0,2.657576155629097,2020,7,2020-07-01
1705,2020M07,Grecia,1737.0,3805.0,2.1905584340817503,2020,7,2020-07-01
1706,2020M07,Irlanda,10409.0,32901.0,3.160822365260832,2020,7,2020-07-01
1707,2020M07,Italia,59398.0,183420.0,3.087982760362302,2020,7,2020-07-01
1708,2020M07,Luxemburgo,3420.0,14936.0,4.367251461988304,2020,7,2020-07-01
1709,2020M07,Países Bajos,79401.0,307184.0,3.868767395876626,2020,7,2020-07-01
1710,2020M07,Polonia,29209.0,135364.0,4.634325036803725,2020,7,2020-07-01
1711,2020M07,Portugal,40539.0,91890.0,2.2667061348331234,2020,7,2020-07-01
1712,2020M07,República Checa,6330.0,25825.0,4.079778830963665,2020,7,2020-07-01
1713,2020M07,Suecia,11882.0,38105.0,3.206951691634405,2020,7,2020-07-01
1714,2020M07,Resto de la U.E.,46416.0,132729.0,2.859552740434333,2020,7,2020-07-01
1715,2020M07,Noruega,3081.0,9318.0,3.024342745861733,2020,7,2020-07-01
1716,2020M07,Reino Unido,151003.0,641145.0,4.245909021675066,2020,7,2020-07-01
1717,2020M07,Rusia,8467.0,26989.0,3.1875516711940475,2020,7,2020-07-01
1718,2020M07,Suiza,28679.0,114813.0,4.003382265769378,2020,7,2020-07-01
1719,2020M07,Otros Países Europeos,25099.0,70392.0,2.8045738874058728,2020,7,2020-07-01
1720,2020M07,África,18005.0,45528.0,2.5286309358511523,2020,7,2020-07-01
1721,2020M07,UE28 sin España,954473.0,3613477.0,3.78583469621456,2020,7,2020-07-01
1722,2020M07,UE27_2020 sin España,803469.0,2972332.0,3.6993735912648775,2020,7,2020-07-01
1723,2020M07,Resto del Mundo,37223.0,95902.0,2.5764178061950944,2020,7,2020-07-01
1724,2020M07,América (sin EEUU),46979.0,158884.0,3.3820217544009026,2020,7,2020-07-01
1725,2020M07,Estados Unidos de América,12646.0,31095.0,2.458880278348885,2020,7,2020-07-01
1726,2020M07,Japón,1173.0,3407.0,2.9045183290707586,2020,7,2020-07-01
1727,2020M07,Asia (sin Japón),,,,2020,7,2020-07-01
1728,2020M06,Total,944923.0,1870057.0,1.9790575528376386,2020,6,2020-06-01
1729,2020M06,Residentes en España,824393.0,1548421.0,1.8782558803871454,2020,6,2020-06-01
1730,2020M06,Residentes en el Extranjero,120530.0,321636.0,2.6685140628889075,2020,6,2020-06-01
1731,2020M06,Alemania,,,,2020,6,2020-06-01
1732,2020M06,Austria,,,,2020,6,2020-06-01
1733,2020M06,Bélgica,,,,2020,6,2020-06-01
1734,2020M06,Dinamarca,,,,2020,6,2020-06-01
1735,2020M06,Finlandia,,,,2020,6,2020-06-01
1736,2020M06,Francia,,,,2020,6,2020-06-01
1737,2020M06,Grecia,,,,2020,6,2020-06-01
1738,2020M06,Irlanda,,,,2020,6,2020-06-01
1739,2020M06,Italia,,,,2020,6,2020-06-01
1740,2020M06,Luxemburgo,,,,2020,6,2020-06-01
1741,2020M06,Países Bajos,,,,2020,6,2020-06-01
1742,2020M06,Polonia,,,,2020,6,2020-06-01
1743,2020M06,Portugal,,,,2020,6,2020-06-01
1744,2020M06,República Checa,,,,2020,6,2020-06-01
1745,2020M06,Suecia,,,,2020,6,2020-06-01
1746,2020M06,Resto de la U.E.,,,,2020,6,2020-06-01
1747,2020M06,Noruega,,,,2020,6,2020-06-01
1748,2020M06,Reino Unido,,,,2020,6,2020-06-01
1749,2020M06,Rusia,,,,2020,6,2020-06-01
1750,2020M06,Suiza,,,,2020,6,2020-06-01
1751,2020M06,Otros Países Europeos,,,,2020,6,2020-06-01
1752,2020M06,África,,,,2020,6,2020-06-01
1753,2020M06,UE28 sin España,,,,2020,6,2020-06-01
1754,2020M06,UE27_2020 sin España,,,,2020,6,2020-06-01
1755,2020M06,Resto del Mundo,,,,2020,6,2020-06-01
1756,2020M06,América (sin EEUU),,,,2020,6,2020-06-01
1757,2020M06,Estados Unidos de América,,,,2020,6,2020-06-01
1758,2020M06,Japón,,,,2020,6,2020-06-01
1759,2020M06,Asia (sin Japón),,,,2020,6,2020-06-01
1760,2020M05,Total,98561.0,271149.0,2.751078012601333,2020,5,2020-05-01
1761,2020M05,Residentes en España,84804.0,220577.0,2.601021178246309,2020,5,2020-05-01
1762,2020M05,Residentes en el Extranjero,13757.0,50571.0,3.6760194809914952,2020,5,2020-05-01
1763,2020M05,Alemania,,,,2020,5,2020-05-01
1764,2020M05,Austria,,,,2020,5,2020-05-01
1765,2020M05,Bélgica,,,,2020,5,2020-05-01
1766,2020M05,Dinamarca,,,,2020,5,2020-05-01
1767,2020M05,Finlandia,,,,2020,5,2020-05-01
1768,2020M05,Francia,,,,2020,5,2020-05-01
1769,2020M05,Grecia,,,,2020,5,2020-05-01
1770,2020M05,Irlanda,,,,2020,5,2020-05-01
1771,2020M05,Italia,,,,2020,5,2020-05-01
1772,2020M05,Luxemburgo,,,,2020,5,2020-05-01
1773,2020M05,Países Bajos,,,,2020,5,2020-05-01
1774,2020M05,Polonia,,,,2020,5,2020-05-01
1775,2020M05,Portugal,,,,2020,5,2020-05-01
1776,2020M05,República Checa,,,,2020,5,2020-05-01
1777,2020M05,Suecia,,,,2020,5,2020-05-01
1778,2020M05,Resto de la U.E.,,,,2020,5,2020-05-01
1779,2020M05,Noruega,,,,2020,5,2020-05-01
1780,2020M05,Reino Unido,,,,2020,5,2020-05-01
1781,2020M05,Rusia,,,,2020,5,2020-05-01
1782,2020M05,Suiza,,,,2020,5,2020-05-01
1783,2020M05,Otros Países Europeos,,,,2020,5,2020-05-01
1784,2020M05,África,,,,2020,5,2020-05-01
1785,2020M05,UE28 sin España,,,,2020,5,2020-05-01
1786,2020M05,UE27_2020 sin España,,,,2020,5,2020-05-01
1787,2020M05,Resto del Mundo,,,,2020,5,2020-05-01
1788,2020M05,América (sin EEUU),,,,2020,5,2020-05-01
1789,2020M05,Estados Unidos de América,,,,2020,5,2020-05-01
1790,2020M05,Japón,,,,2020,5,2020-05-01
1791,2020M05,Asia (sin Japón),,,,2020,5,2020-05-01
1792,2020M04,Total,0.0,0.0,,2020,4,2020-04-01
1793,2020M04,Residentes en España,0.0,0.0,,2020,4,2020-04-01
1794,2020M04,Residentes en el Extranjero,0.0,0.0,,2020,4,2020-04-01
1795,2020M04,Alemania,0.0,0.0,,2020,4,2020-04-01
1796,2020M04,Austria,0.0,0.0,,2020,4,2020-04-01
1797,2020M04,Bélgica,0.0,0.0,,2020,4,2020-04-01
1798,2020M04,Dinamarca,0.0,0.0,,2020,4,2020-04-01
1799,2020M04,Finlandia,0.0,0.0,,2020,4,2020-04-01
1800,2020M04,Francia,0.0,0.0,,2020,4,2020-04-01
1801,2020M04,Grecia,0.0,0.0,,2020,4,2020-04-01
1802,2020M04,Irlanda,0.0,0.0,,2020,4,2020-04-01
1803,2020M04,Italia,0.0,0.0,,2020,4,2020-04-01
1804,2020M04,Luxemburgo,0.0,0.0,,2020,4,2020-04-01
1805,2020M04,Países Bajos,0.0,0.0,,2020,4,2020-04-01
1806,2020M04,Polonia,0.0,0.0,,2020,4,2020-04-01
1807,2020M04,Portugal,0.0,0.0,,2020,4,2020-04-01
1808,2020M04,República Checa,0.0,0.0,,2020,4,2020-04-01
1809,2020M04,Suecia,0.0,0.0,,2020,4,2020-04-01
1810,2020M04,Resto de la U.E.,0.0,0.0,,2020,4,2020-04-01
1811,2020M04,Noruega,0.0,0.0,,2020,4,2020-04-01
1812,2020M04,Reino Unido,0.0,0.0,,2020,4,2020-04-01
1813,2020M04,Rusia,0.0,0.0,,2020,4,2020-04-01
1814,2020M04,Suiza,0.0,0.0,,2020,4,2020-04-01
1815,2020M04,Otros Países Europeos,0.0,0.0,,2020,4,2020-04-01
1816,2020M04,África,0.0,0.0,,2020,4,2020-04-01
1817,2020M04,UE28 sin España,0.0,0.0,,2020,4,2020-04-01
1818,2020M04,UE27_2020 sin España,0.0,0.0,,2020,4,2020-04-01
1819,2020M04,Resto del Mundo,0.0,0.0,,2020,4,2020-04-01
1820,2020M04,América (sin EEUU),0.0,0.0,,2020,4,2020-04-01
1821,2020M04,Estados Unidos de América,0.0,0.0,,2020,4,2020-04-01
1822,2020M04,Japón,0.0,0.0,,2020,4,2020-04-01
1823,2020M04,Asia (sin Japón),,,,2020,4,2020-04-01
1824,2020M03,Total,2656776.0,8372820.0,3.1514964001481496,2020,3,2020-03-01
1825,2020M03,Residentes en España,1455613.0,3080076.0,2.115999238808667,2020,3,2020-03-01
1826,2020M03,Residentes en el Extranjero,1201164.0,5292744.0,4.406345844530805,2020,3,2020-03-01
1827,2020M03,Alemania,176339.0,1137363.0,6.449866450416527,2020,3,2020-03-01
1828,2020M03,Austria,10967.0,46634.0,4.25221117899152,2020,3,2020-03-01
1829,2020M03,Bélgica,32002.0,158855.0,4.9639085057183925,2020,3,2020-03-01
1830,2020M03,Dinamarca,21058.0,134725.0,6.397806059454839,2020,3,2020-03-01
1831,2020M03,Finlandia,18446.0,120603.0,6.538165455925404,2020,3,2020-03-01
1832,2020M03,Francia,123112.0,353457.0,2.871019884332965,2020,3,2020-03-01
1833,2020M03,Grecia,3598.0,11891.0,3.3048916064480265,2020,3,2020-03-01
1834,2020M03,Irlanda,20599.0,91609.0,4.447254721102966,2020,3,2020-03-01
1835,2020M03,Italia,40218.0,126981.0,3.1573176189765775,2020,3,2020-03-01
1836,2020M03,Luxemburgo,1899.0,10052.0,5.293312269615587,2020,3,2020-03-01
1837,2020M03,Países Bajos,50482.0,219257.0,4.343270868824532,2020,3,2020-03-01
1838,2020M03,Polonia,17628.0,79038.0,4.483662355343771,2020,3,2020-03-01
1839,2020M03,Portugal,30102.0,67326.0,2.2365955750448476,2020,3,2020-03-01
1840,2020M03,República Checa,3685.0,14063.0,3.8162822252374493,2020,3,2020-03-01
1841,2020M03,Suecia,32016.0,196070.0,6.124125437281359,2020,3,2020-03-01
1842,2020M03,Resto de la U.E.,31118.0,90822.0,2.9186323028472265,2020,3,2020-03-01
1843,2020M03,Noruega,18738.0,156747.0,8.36519372398335,2020,3,2020-03-01
1844,2020M03,Reino Unido,224705.0,1268669.0,5.645931332191095,2020,3,2020-03-01
1845,2020M03,Rusia,17562.0,51486.0,2.931670652545268,2020,3,2020-03-01
1846,2020M03,Suiza,19299.0,71204.0,3.6895175915850564,2020,3,2020-03-01
1847,2020M03,Otros Países Europeos,36286.0,115493.0,3.1828528909221188,2020,3,2020-03-01
1848,2020M03,África,25802.0,67794.0,2.627470738702426,2020,3,2020-03-01
1849,2020M03,UE28 sin España,837973.0,4127415.0,4.9254749258030985,2020,3,2020-03-01
1850,2020M03,UE27_2020 sin España,613268.0,2858746.0,4.661495463647214,2020,3,2020-03-01
1851,2020M03,Resto del Mundo,61092.0,155746.0,2.549368166044654,2020,3,2020-03-01
1852,2020M03,América (sin EEUU),102402.0,353603.0,3.4530868537723873,2020,3,2020-03-01
1853,2020M03,Estados Unidos de América,61791.0,153128.0,2.4781602498745774,2020,3,2020-03-01
1854,2020M03,Japón,20218.0,40127.0,1.9847165891779603,2020,3,2020-03-01
1855,2020M03,Asia (sin Japón),,,,2020,3,2020-03-01
1856,2020M02,Total,6456402.0,17614206.0,2.7281767770965932,2020,2,2020-02-01
1857,2020M02,Residentes en España,3636463.0,7003972.0,1.9260396709659908,2020,2,2020-02-01
1858,2020M02,Residentes en el Extranjero,2819939.0,10610233.0,3.7625753606726953,2020,2,2020-02-01
1859,2020M02,Alemania,314388.0,1832616.0,5.829153784495592,2020,2,2020-02-01
1860,2020M02,Austria,24443.0,107347.0,4.391727693000041,2020,2,2020-02-01
1861,2020M02,Bélgica,70229.0,323427.0,4.605319739708667,2020,2,2020-02-01
1862,2020M02,Dinamarca,44216.0,251149.0,5.680047946444726,2020,2,2020-02-01
1863,2020M02,Finlandia,37853.0,204385.0,5.399439938710274,2020,2,2020-02-01
1864,2020M02,Francia,298092.0,781690.0,2.6223112327737748,2020,2,2020-02-01
1865,2020M02,Grecia,8452.0,24504.0,2.89919545669664,2020,2,2020-02-01
1866,2020M02,Irlanda,50006.0,210139.0,4.20227572691277,2020,2,2020-02-01
1867,2020M02,Italia,155952.0,476649.0,3.056382733148661,2020,2,2020-02-01
1868,2020M02,Luxemburgo,4156.0,21956.0,5.282964388835419,2020,2,2020-02-01
1869,2020M02,Países Bajos,103069.0,412090.0,3.998195383675014,2020,2,2020-02-01
1870,2020M02,Polonia,45053.0,207409.0,4.6036667924444545,2020,2,2020-02-01
1871,2020M02,Portugal,104469.0,218164.0,2.0883132795374704,2020,2,2020-02-01
1872,2020M02,República Checa,11122.0,38463.0,3.458280884732962,2020,2,2020-02-01
1873,2020M02,Suecia,72731.0,399812.0,5.4971332719198145,2020,2,2020-02-01
1874,2020M02,Resto de la U.E.,74880.0,212280.0,2.8349358974358974,2020,2,2020-02-01
1875,2020M02,Noruega,47395.0,286001.0,6.03441291275451,2020,2,2020-02-01
1876,2020M02,Reino Unido,491656.0,2415390.0,4.912764209121825,2020,2,2020-02-01
1877,2020M02,Rusia,36014.0,113722.0,3.1577164436052647,2020,2,2020-02-01
1878,2020M02,Suiza,41372.0,161763.0,3.9099632601759646,2020,2,2020-02-01
1879,2020M02,Otros Países Europeos,82386.0,253433.0,3.076165853421698,2020,2,2020-02-01
1880,2020M02,África,60130.0,133926.0,2.2272742391485116,2020,2,2020-02-01
1881,2020M02,UE28 sin España,1910767.0,8137470.0,4.258745310129388,2020,2,2020-02-01
1882,2020M02,UE27_2020 sin España,1419112.0,5722080.0,4.0321553196646915,2020,2,2020-02-01
1883,2020M02,Resto del Mundo,249876.0,544877.0,2.180589572427924,2020,2,2020-02-01
1884,2020M02,América (sin EEUU),208281.0,561541.0,2.6960740538023154,2020,2,2020-02-01
1885,2020M02,Estados Unidos de América,133954.0,323539.0,2.4152992818430206,2020,2,2020-02-01
1886,2020M02,Japón,49764.0,93962.0,1.8881520778072503,2020,2,2020-02-01
1887,2020M02,Asia (sin Japón),,,,2020,2,2020-02-01
1888,2020M01,Total,5577618.0,15968171.0,2.8629015110034426,2020,1,2020-01-01
1889,2020M01,Residentes en España,2926703.0,5705057.0,1.9493119048977638,2020,1,2020-01-01
1890,2020M01,Residentes en el Extranjero,2650914.0,10263114.0,3.8715378922137798,2020,1,2020-01-01
1891,2020M01,Alemania,256909.0,1716631.0,6.681864006321304,2020,1,2020-01-01
1892,2020M01,Austria,18028.0,90098.0,4.9976702906589745,2020,1,2020-01-01
1893,2020M01,Bélgica,59462.0,296161.0,4.980676734721334,2020,1,2020-01-01
1894,2020M01,Dinamarca,35445.0,211110.0,5.955988150655946,2020,1,2020-01-01
1895,2020M01,Finlandia,33367.0,190258.0,5.701980999190817,2020,1,2020-01-01
1896,2020M01,Francia,230833.0,639521.0,2.770492087353195,2020,1,2020-01-01
1897,2020M01,Grecia,9121.0,26199.0,2.8723824142089684,2020,1,2020-01-01
1898,2020M01,Irlanda,40872.0,195765.0,4.789709336465061,2020,1,2020-01-01
1899,2020M01,Italia,170520.0,540413.0,3.1692059582453673,2020,1,2020-01-01
1900,2020M01,Luxemburgo,3823.0,23080.0,6.037143604499084,2020,1,2020-01-01
1901,2020M01,Países Bajos,88378.0,375682.0,4.250854285003055,2020,1,2020-01-01
1902,2020M01,Polonia,44299.0,203471.0,4.593128513058986,2020,1,2020-01-01
1903,2020M01,Portugal,75673.0,158040.0,2.088459556248596,2020,1,2020-01-01
1904,2020M01,República Checa,8452.0,30120.0,3.5636535731187884,2020,1,2020-01-01
1905,2020M01,Suecia,68031.0,414921.0,6.098998985756493,2020,1,2020-01-01
1906,2020M01,Resto de la U.E.,70114.0,213637.0,3.046994894029723,2020,1,2020-01-01
1907,2020M01,Noruega,36706.0,243360.0,6.629978750068108,2020,1,2020-01-01
1908,2020M01,Reino Unido,387907.0,2219874.0,5.722696419502613,2020,1,2020-01-01
1909,2020M01,Rusia,54835.0,182460.0,3.3274368560226133,2020,1,2020-01-01
1910,2020M01,Suiza,31098.0,130676.0,4.202070872724934,2020,1,2020-01-01
1911,2020M01,Otros Países Europeos,75628.0,227831.0,3.0125218173163377,2020,1,2020-01-01
1912,2020M01,África,69515.0,156123.0,2.2458893763935843,2020,1,2020-01-01
1913,2020M01,UE28 sin España,1601233.0,7544981.0,4.71198195390677,2020,1,2020-01-01
1914,2020M01,UE27_2020 sin España,1213326.0,5325107.0,4.388850976571836,2020,1,2020-01-01
1915,2020M01,Resto del Mundo,372356.0,736131.0,1.976954849660003,2020,1,2020-01-01
1916,2020M01,América (sin EEUU),233932.0,638500.0,2.729425645059248,2020,1,2020-01-01
1917,2020M01,Estados Unidos de América,126700.0,314837.0,2.4849013417521704,2020,1,2020-01-01
1918,2020M01,Japón,48910.0,88215.0,1.8036188918421592,2020,1,2020-01-01
1919,2020M01,Asia (sin Japón),,,,2020,1,2020-01-01
1920,2019M12,Total,6240788.0,16966744.0,2.7186861659136636,2019,12,2019-12-01
1921,2019M12,Residentes en España,3577792.0,7026688.0,1.9639733109135467,2019,12,2019-12-01
1922,2019M12,Residentes en el Extranjero,2662995.0,9940055.0,3.7326600312805693,2019,12,2019-12-01
1923,2019M12,Alemania,255317.0,1684211.0,6.596548604284086,2019,12,2019-12-01
1924,2019M12,Austria,18458.0,83896.0,4.54523783725214,2019,12,2019-12-01
1925,2019M12,Bélgica,61859.0,309081.0,4.996540519568697,2019,12,2019-12-01
1926,2019M12,Dinamarca,29854.0,169094.0,5.664031620553359,2019,12,2019-12-01
1927,2019M12,Finlandia,33607.0,202890.0,6.037135120659387,2019,12,2019-12-01
1928,2019M12,Francia,253810.0,629209.0,2.479055198770734,2019,12,2019-12-01
1929,2019M12,Grecia,11529.0,35963.0,3.1193512013184144,2019,12,2019-12-01
1930,2019M12,Irlanda,37102.0,168989.0,4.554714031588594,2019,12,2019-12-01
1931,2019M12,Italia,184905.0,516721.0,2.794521511046213,2019,12,2019-12-01
1932,2019M12,Luxemburgo,3877.0,21228.0,5.4753675522311065,2019,12,2019-12-01
1933,2019M12,Países Bajos,85905.0,357859.0,4.165752866538618,2019,12,2019-12-01
1934,2019M12,Polonia,35100.0,162296.0,4.623817663817664,2019,12,2019-12-01
1935,2019M12,Portugal,85011.0,165400.0,1.9456305654562351,2019,12,2019-12-01
1936,2019M12,República Checa,9085.0,37309.0,4.106659328563566,2019,12,2019-12-01
1937,2019M12,Suecia,66672.0,395554.0,5.932835373170146,2019,12,2019-12-01
1938,2019M12,Resto de la U.E.,70797.0,207983.0,2.937737474751755,2019,12,2019-12-01
1939,2019M12,Noruega,30895.0,210177.0,6.80294546043049,2019,12,2019-12-01
1940,2019M12,Reino Unido,406404.0,2209920.0,5.437741754510291,2019,12,2019-12-01
1941,2019M12,Rusia,38017.0,104630.0,2.752189809821922,2019,12,2019-12-01
1942,2019M12,Suiza,37522.0,139565.0,3.7195511966313095,2019,12,2019-12-01
1943,2019M12,Otros Países Europeos,70801.0,202537.0,2.860651685710654,2019,12,2019-12-01
1944,2019M12,África,64822.0,152593.0,2.3540310388448367,2019,12,2019-12-01
1945,2019M12,UE28 sin España,1649291.0,7357603.0,4.461070241697796,2019,12,2019-12-01
1946,2019M12,UE27_2020 sin España,1242887.0,5147683.0,4.141714411688271,2019,12,2019-12-01
1947,2019M12,Resto del Mundo,345075.0,728111.0,2.11000796928204,2019,12,2019-12-01
1948,2019M12,América (sin EEUU),220424.0,559336.0,2.5375458207817663,2019,12,2019-12-01
